dept	den	cnl
2088.625	2.52078	15.5244
2088.75	2.54534	15.9287
2088.875	2.56754	17.0306
2089	2.57622	18.1325
2089.125	2.57409	19.1219
2089.25	2.55406	18.8
2089.375	2.53023	18.1617
2089.5	2.5096	17.1399
2089.625	2.499	16.4193
2089.75	2.49981	16.1
2089.875	2.50546	16.182
2090	2.51765	16.4
2090.125	2.52867	16.7833
2090.25	2.54219	17.4517
2090.375	2.56038	18.5536
2090.5	2.57556	19.5852
2090.625	2.58757	20.0858
2090.75	2.59773	20.3
2090.875	2.60387	20.5
2091	2.607	20.6
2091.125	2.60623	20.6233
2091.25	2.59633	19.833
2091.375	2.58231	18.2414
2091.5	2.56449	16.1486
2091.625	2.55109	14.2363
2091.75	2.55083	12.9
2091.875	2.56069	12.6688
2092	2.57671	14.0714
2092.125	2.5888	16.2609
2092.25	2.59594	18.9589
2092.375	2.599	21.8633
2092.5	2.59814	24.6678
2092.625	2.58704	27.3762
2092.75	2.586	29.3834
2092.875	2.58403	29.7027
2093	2.58	29.2041
2093.125	2.577	28.4014
2093.25	2.57599	27.7008
2093.375	2.58	27.4001
2093.5	2.58901	27.1998
2093.625	2.60303	27
2093.75	2.61701	27.103
2093.875	2.62	28.0063
2094	2.61597	29.311
2094.125	2.58366	31.217
2094.25	2.55892	33.3202
2094.375	2.55505	35.114
2094.5	2.56021	36.5106
2094.625	2.57624	37.506
2094.75	2.58926	37.6
2094.875	2.593	36.471
2095	2.591	34.1369
2095.125	2.589	30.9233
2095.25	2.59118	27.4542
2095.375	2.60329	25.6608
2095.5	2.607	25.2
2095.625	2.60911	25.6222
2095.75	2.61323	26.5352
2095.875	2.62	27.5247
2096	2.62187	28.326
2096.125	2.61473	28.9137
2096.25	2.60157	29.2143
2096.375	2.5874	29.4
2096.5	2.56875	29.3844
2096.625	2.53684	29.2487
2096.75	2.537	30.7674
2096.875	2.537	32.2525
2097	2.55427	33.1363
2097.125	2.57638	33.1437
2097.25	2.58539	32.0223
2097.375	2.5928	30.4197
2097.5	2.61304	29.0379
2097.625	2.63507	28.1573
2097.75	2.64822	27.6
2097.875	2.63851	27.6226
2098	2.59677	28.1698
2098.125	2.593	29.3717
2098.25	2.592	30.2491
2098.375	2.591	30.9252
2098.5	2.59126	31.3258
2098.625	2.59426	31.6
2098.75	2.59827	31.6
2098.875	2.60456	31.4
2099	2.61257	30.9716
2099.125	2.617	30.571
2099.25	2.61541	30.4
2099.375	2.60739	30.6
2099.5	2.59738	30.6
2099.625	2.595	30.7
2099.75	2.59864	30.7
2099.875	2.60466	30.4671
2100	2.61034	30.0665
2100.125	2.61334	29.7
2100.25	2.61735	29.8
2100.375	2.62235	30.8063
2100.5	2.62772	32.0444
2100.625	2.62727	32.6265
2100.75	2.61825	31.8131
2100.875	2.61162	29.6099
2101	2.612	27.6067
2101.125	2.612	26.5607
2101.25	2.612	26.5399
2101.375	2.61059	27.1812
2101.5	2.609	28.1412
2101.625	2.607	28.6419
2101.75	2.608	28.8
2101.875	2.60414	28.8
2102	2.6	28.9
2102.125	2.60044	29.1444
2102.25	2.60345	29.5451
2102.375	2.60846	29.9457
2102.5	2.611	29.9
2102.625	2.611	29.406
2102.75	2.60852	28.5571
2102.875	2.60652	27.4069
2103	2.605	25.8044
2103.125	2.6085	24.1018
2103.25	2.609	22.0482
2103.375	2.61202	21
2103.5	2.619	21.2549
2103.625	2.62	22.4568
2103.75	2.621	23.6529
2103.875	2.62154	23.7535
2104	2.621	23.4458
2104.125	2.6179	23.0452
2104.25	2.61145	22.9
2104.375	2.60756	23.1561
2104.5	2.61013	23.7567
2104.625	2.6243	23.3852
2104.75	2.63142	22.742
2104.875	2.62783	22.3413
2105	2.62181	22
2105.125	2.6144	21.9199
2105.25	2.60939	22.5606
2105.375	2.607	23.2224
2105.5	2.60438	23.9619
2105.625	2.59975	24.275
2105.75	2.592	23.5475
2105.875	2.59	22.0449
2106	2.59164	20.9068
2106.125	2.59465	20.335
2106.25	2.59866	20.1
2106.375	2.60166	20
2106.5	2.60434	19.9
2106.625	2.60968	19.8
2106.75	2.61336	20.1682
2106.875	2.61969	20.7378
2107	2.6233	21.6086
2107.125	2.6203	22.6298
2107.25	2.61488	22.3584
2107.375	2.60186	21.7571
2107.5	2.59428	21.2
2107.625	2.59227	21
2107.75	2.5888	20.8
2107.875	2.57804	20.626
2108	2.56101	20.2254
2108.125	2.54299	19.7247
2108.25	2.52045	19.0482
2108.375	2.49694	18.2703
2108.5	2.48168	17.2772
2108.625	2.47	17.3778
2108.75	2.47357	17.9785
2108.875	2.476	18.6582
2109	2.47161	19.2797
2109.125	2.45998	19.5804
2109.25	2.44276	19.719
2109.375	2.42673	19.3183
2109.5	2.41353	18.9354
2109.625	2.40417	18.4341
2109.75	2.4	18.1
2109.875	2.399	18.2
2110	2.40115	18.1151
2110.125	2.39814	17.8145
2110.25	2.396	17.7
2110.375	2.39787	17.8
2110.5	2.40375	17.8
2110.625	2.41288	17.8
2110.75	2.419	17.7
2110.875	2.41611	17.7
2111	2.4102	17.9
2111.125	2.40691	17.6188
2111.25	2.41083	16.735
2111.375	2.42068	15.3919
2111.5	2.43663	15.7925
2111.625	2.46052	17.9522
2111.75	2.4905	21.338
2111.875	2.52256	24.7611
2112	2.5547	27.0951
2112.125	2.57883	27.3
2112.25	2.59089	26.9036
2112.375	2.60388	26.403
2112.5	2.61298	26.5953
2112.625	2.61498	27.4966
2112.75	2.617	28.1978
2112.875	2.615	28.7996
2113	2.612	29
2113.125	2.60799	29.1
2113.25	2.60499	29.1012
2113.375	2.60198	29.3018
2113.5	2.59798	29.9024
2113.625	2.596	31.1123
2113.75	2.59296	32.3074
2113.875	2.59104	33.1087
2114	2.595	33.9
2114.125	2.594	34
2114.25	2.592	33.9
2114.375	2.59107	33.4931
2114.5	2.59208	32.7849
2114.625	2.59392	31.9918
2114.75	2.59182	31.5912
2114.875	2.58581	31.1905
2115	2.5798	31.5203
2115.125	2.58232	31.4785
2115.25	2.59334	30.4658
2115.375	2.60336	29.1397
2115.5	2.61325	27.0365
2115.625	2.62113	25.0333
2115.75	2.62714	23.3581
2115.875	2.63	22.2708
2116	2.63085	21.4695
2116.125	2.627	20.7682
2116.25	2.63117	19.9669
2116.375	2.62883	19.0485
2116.5	2.627	17.9465
2116.625	2.627	16.9815
2116.75	2.62719	16.6191
2116.875	2.6292	17.0395
2117	2.63	18.0612
2117.125	2.62779	19.4841
2117.25	2.626	20.9867
2117.375	2.626	22.3446
2117.5	2.62646	23.2689
2117.625	2.63324	24.1708
2117.75	2.62952	25.0485
2117.875	2.625	25.7249
2118	2.62174	26.2
2118.125	2.61674	26.5262
2118.25	2.61273	26.9268
2118.375	2.61073	27.5274
2118.5	2.60772	28.3842
2118.625	2.60243	29.3574
2118.75	2.59671	30.1294
2118.875	2.5933	30.4
2119	2.59861	30.5
2119.125	2.60231	29.9687
2119.25	2.60268	29.4362
2119.375	2.60167	28.8674
2119.5	2.602	28.3336
2119.625	2.60434	27.8662
2119.75	2.607	27.7
2119.875	2.607	27.9351
2120	2.606	28.2358
2120.125	2.60264	28.2636
2120.25	2.59726	28.0629
2120.375	2.59262	27.5623
2120.5	2.58962	27.8383
2120.625	2.59139	28
2120.75	2.5954	27.4811
2120.875	2.6004	26.0182
2121	2.60441	23.4137
2121.125	2.60983	20.4677
2121.25	2.61684	18.1469
2121.375	2.62143	16.6715
2121.5	2.62587	15.7131
2121.625	2.63012	15.1
2121.75	2.62355	15.4447
2121.875	2.61709	16.1908
2122	2.61108	17.4841
2122.125	2.60653	18.9867
2122.25	2.604	20.7366
2122.375	2.60548	22.8357
2122.5	2.61297	25.4401
2122.625	2.61898	28.2446
2122.75	2.617	30.4502
2122.875	2.60897	31.6507
2123	2.59749	31.6974
2123.125	2.59452	30.848
2123.25	2.59853	30.3474
2123.375	2.60253	30.4
2123.5	2.605	30.8077
2123.625	2.60445	31.709
2123.75	2.5999	32.5551
2123.875	2.59244	33.1
2124	2.58744	33.0436
2124.125	2.585	32.3288
2124.25	2.58773	31.5423
2124.375	2.59758	31.3
2124.5	2.60359	31.3
2124.625	2.607	31.3404
2124.75	2.6064	30.8795
2124.875	2.60439	30.1782
2125	2.60238	29.4385
2125.125	2.59938	29.1
2125.25	2.59574	29.1372
2125.375	2.58937	29.0365
2125.5	2.58636	28.2718
2125.625	2.58665	27.0411
2125.75	2.59	25.9
2125.875	2.59132	26.098
2126	2.59933	27.2333
2126.125	2.60902	28.1346
2126.25	2.61936	27.7641
2126.375	2.62837	25.9515
2126.5	2.63469	22.5772
2126.625	2.6386	18.6905
2126.75	2.63259	17.4
2126.875	2.62287	19.2978
2127	2.61356	22.9894
2127.125	2.60928	27.1516
2127.25	2.607	30.5652
2127.375	2.605	32.7474
2127.5	2.603	33.3743
2127.625	2.602	33.1501
2127.75	2.602	32.3732
2127.875	2.601	31.3475
2128	2.59946	30.4463
2128.125	2.589	29.745
2128.25	2.59278	29.2437
2128.375	2.597	28.7424
2128.5	2.59979	28.3
2128.625	2.603	28.2199
2128.75	2.604	27.9807
2128.875	2.605	28.3
2129	2.60582	29.046
2129.125	2.607	30.4305
2129.25	2.606	32.1163
2129.375	2.60348	34.0678
2129.5	2.59215	34.9
2129.625	2.59285	34.6148
2129.75	2.594	33.2567
2129.875	2.59314	31.6542
2130	2.59013	30.3129
2130.125	2.58612	29.8877
2130.25	2.582	30.3767
2130.375	2.582	31.078
2130.5	2.5829	31.3
2130.625	2.5849	30.9097
2130.75	2.58791	30.2181
2130.875	2.59108	29.4253
2131	2.58708	28.3234
2131.125	2.58793	26.7286
2131.25	2.59293	24.6326
2131.375	2.59882	22.4294
2131.5	2.60884	20.4157
2131.625	2.62086	19.3092
2131.75	2.63292	18.9
2131.875	2.64293	19.0967
2132	2.64505	19.6946
2132.125	2.63602	20.4939
2132.25	2.63104	21.7972
2132.375	2.61802	22.7985
2132.5	2.611	23.3999
2132.625	2.608	23.4998
2132.75	2.61002	23.0975
2132.875	2.61603	22.197
2133	2.62302	21.4958
2133.125	2.62803	21.2
2133.25	2.63407	21.4034
2133.375	2.63984	21.904
2133.5	2.62586	22.3047
2133.625	2.61384	22.5
2133.75	2.60688	23.2119
2133.875	2.60813	24.1198
2134	2.61622	25.0145
2134.125	2.62808	25.6079
2134.25	2.63209	25.8
2134.375	2.631	25.9
2134.5	2.63	26.0098
2134.625	2.62369	26.3
2134.75	2.613	26.2889
2134.875	2.61188	25.7883
2135	2.60788	25.5
2135.125	2.61213	25.813
2135.25	2.61714	26.0137
2135.375	2.61914	25.8714
2135.5	2.62	24.9552
2135.625	2.62	23.6533
2135.75	2.618	23.0676
2135.875	2.61817	24.0675
2136	2.6123	25.8875
2136.125	2.602	27.6544
2136.25	2.60181	28.9376
2136.375	2.59681	29.6389
2136.5	2.598	30.3401
2136.625	2.60021	30.9207
2136.75	2.60321	31.3213
2136.875	2.604	31.722
2137	2.60177	32.2453
2137.125	2.59877	33.1465
2137.25	2.60024	33.7239
2137.375	2.59302	33.3509
2137.5	2.58325	32.1992
2137.625	2.58678	30.7483
2137.75	2.59679	29.647
2137.875	2.61208	28.7458
2138	2.62256	27.8167
2138.125	2.62672	26.8148
2138.25	2.62371	25.5129
2138.375	2.6177	23.9813
2138.5	2.6137	22.1787
2138.625	2.61531	21.2381
2138.75	2.62263	20.6684
2138.875	2.62964	20.4
2139	2.63367	20.4
2139.125	2.633	20.5335
2139.25	2.631	20.8342
2139.375	2.62865	21.0348
2139.5	2.62665	21.2
2139.625	2.626	21.6083
2139.75	2.62663	22.8204
2139.875	2.62263	25.3616
2140	2.61862	28.0281
2140.125	2.61123	29.1
2140.25	2.60639	29.0214
2140.375	2.608	28.6399
2140.5	2.611	28.7406
2140.625	2.612	29.1824
2140.75	2.60858	29.2
2140.875	2.60357	28.4725
2141	2.59857	26.8411
2141.125	2.59744	24.4497
2141.25	2.60144	21.3446
2141.375	2.61435	20.3549
2141.5	2.61754	20.4457
2141.625	2.61654	21.2391
2141.75	2.616	22.394
2141.875	2.617	23.3429
2142	2.617	24.4448
2142.125	2.617	25.8957
2142.25	2.6145	27.3982
2142.375	2.614	28.7007
2142.5	2.61451	29.5
2142.625	2.61748	29.6967
2142.75	2.614	28.7955
2142.875	2.613	27.4884
2143	2.613	25.5787
2143.125	2.613	23.3749
2143.25	2.613	21.2259
2143.375	2.613	19.4336
2143.5	2.613	18.2878
2143.625	2.613	17.7433
2143.75	2.61143	17.5
2143.875	2.607	17.5
2144	2.60541	17.4827
2144.125	2.603	16.6814
2144.25	2.6046	16.3
2144.375	2.60761	16.5606
2144.5	2.61	17.1837
2144.625	2.61062	18.2856
2144.75	2.613	19.5875
2144.875	2.614	20.9525
2145	2.61136	23.0826
2145.125	2.61	25.5509
2145.25	2.61035	28.0253
2145.375	2.60666	29.8686
2145.5	2.61066	29.201
2145.625	2.61534	27.7991
2145.75	2.62168	26.3296
2145.875	2.625	24.7953
2146	2.62331	23.6933
2146.125	2.6193	22.7609
2146.25	2.6153	21.9597
2146.375	2.61029	20.7168
2146.5	2.611	19.0428
2146.625	2.61228	17.3558
2146.75	2.608	16.6182
2146.875	2.607	17.7668
2147	2.607	20.018
2147.125	2.605	23.0971
2147.25	2.602	26.3022
2147.375	2.6	29.2796
2147.5	2.599	31.3531
2147.625	2.598	32.0772
2147.75	2.599	31.7222
2147.875	2.59743	31.4
2148	2.59221	31.0627
2148.125	2.5898	29.881
2148.25	2.59461	28.3177
2148.375	2.60162	25.9328
2148.5	2.60963	23.4917
2148.625	2.61582	21.9354
2148.75	2.618	21.4488
2148.875	2.61533	22.4179
2149	2.60632	24.5211
2149.125	2.60585	26.4243
2149.25	2.61257	27.942
2149.375	2.62172	29.0861
2149.5	2.62813	29.7603
2149.625	2.62613	30.9874
2149.75	2.62124	31.5761
2149.875	2.61511	31.7
2150	2.61111	31.5107
2150.125	2.608	31.2
2150.25	2.60591	31.1906
2150.375	2.60791	31.6
2150.5	2.61476	30.6243
2150.625	2.619	28.7448
2150.75	2.61707	26.4342
2150.875	2.61306	24.4124
2151	2.609	23.4056
2151.125	2.60995	23.3049
2151.25	2.61296	23.4957
2151.375	2.614	24.0964
2151.5	2.613	24.694
2151.625	2.61298	25.3976
2151.75	2.617	25.8966
2151.875	2.617	26.6978
2152	2.61301	27.6987
2152.125	2.608	28.4998
2152.25	2.60101	29.301
2152.375	2.60501	30.0012
2152.5	2.608	30.9036
2152.625	2.60395	32.0073
2152.75	2.59291	33.2092
2152.875	2.58093	34.2
2153	2.575	34.1913
2153.125	2.58005	33.085
2153.25	2.582	32.0887
2153.375	2.58206	31.3937
2153.5	2.58614	30.9931
2153.625	2.5953	30.5924
2153.75	2.60925	30.0918
2153.875	2.61709	29.4911
2154	2.61681	28.881
2154.125	2.6097	28.2899
2154.25	2.59878	27.7784
2154.375	2.59211	27.0772
2154.5	2.60136	25.9759
2154.625	2.62076	24.9746
2154.75	2.6374	24.5
2154.875	2.645	24.514
2155	2.64285	24.9
2155.125	2.639	25
2155.25	2.64	24.3682
2155.375	2.64517	23.1338
2155.5	2.65017	21.4313
2155.625	2.65182	19.8643
2155.75	2.64845	19.1185
2155.875	2.63443	19.8382
2156	2.6246	21.479
2156.125	2.6212	23.302
2156.25	2.623	24.9421
2156.375	2.62478	25.8217
2156.5	2.62278	26
2156.625	2.61754	26
2156.75	2.61276	26.2236
2156.875	2.61	26.7485
2157	2.6115	27.4249
2157.125	2.61749	28.051
2157.25	2.60922	29.0523
2157.375	2.60373	29.7268
2157.5	2.60073	30.1
2157.625	2.598	30.1719
2157.75	2.598	29.9713
2157.875	2.599	29.6706
2158	2.599	29.47
2158.125	2.60031	28.9694
2158.25	2.60663	28.0061
2158.375	2.61464	26.8042
2158.5	2.62	25.4697
2158.625	2.618	23.9672
2158.75	2.61032	21.9307
2158.875	2.60565	19.962
2159	2.604	18.4946
2159.125	2.603	17.8
2159.25	2.601	17.9364
2159.375	2.601	18.3371
2159.5	2.60438	18.5
2159.625	2.61315	18.2617
2159.75	2.62061	17.9
2159.875	2.6186	18.0189
2160	2.615	19.0208
2160.125	2.614	20.2227
2160.25	2.614	21.4246
2160.375	2.615	22.5844
2160.5	2.61543	23.5428
2160.625	2.617	23.9565
2160.75	2.619	23.2118
2160.875	2.62634	20.8868
2161	2.62855	18.3277
2161.125	2.62846	16.8
2161.25	2.63	17.1867
2161.375	2.62947	18.8893
2161.5	2.63348	20.4439
2161.625	2.633	21.3972
2161.75	2.62552	22
2161.875	2.6125	22.35
2162	2.6	22.8507
2162.125	2.59903	23.5
2162.25	2.60804	23.6
2162.375	2.61605	22.3896
2162.5	2.61847	20.5338
2162.625	2.61446	18.7384
2162.75	2.61155	17.6545
2162.875	2.61555	18.0103
2163	2.62056	19.0674
2163.125	2.62456	20.7257
2163.25	2.62914	22.4853
2163.375	2.63715	24.4731
2163.5	2.64717	25.875
2163.625	2.65559	27.177
2163.75	2.64821	27.8596
2163.875	2.63419	28.2603
2164	2.62178	28.4609
2164.125	2.61477	28.6
2164.25	2.60838	28.6
2164.375	2.605	28.6628
2164.5	2.60727	28.8635
2164.625	2.61428	29
2164.75	2.62229	28.6705
2164.875	2.62835	27.9424
2165	2.62434	25.1699
2165.125	2.62133	23.4
2165.25	2.61765	22.2654
2165.375	2.615	21.5641
2165.5	2.61769	20.8943
2165.625	2.62169	19.9616
2165.75	2.623	19.0603
2165.875	2.61959	18.6
2166	2.61158	18.5711
2166.125	2.60715	18.8
2166.25	2.619	18.8552
2166.375	2.619	18.127
2166.5	2.618	18.1
2166.625	2.616	18.3743
2166.75	2.61575	18.875
2166.875	2.618	19.3756
2167	2.61795	19.9
2167.125	2.60092	20
2167.25	2.5738	19.8
2167.375	2.54353	19.4218
2167.5	2.51964	18.9212
2167.625	2.509	18.4794
2167.75	2.511	18.8
2167.875	2.51081	18.7
2168	2.512	18.2373
2168.125	2.51746	17.254
2168.25	2.53178	16.0695
2168.375	2.55716	14.7335
2168.5	2.57536	13.9322
2168.625	2.57431	13.4155
2168.75	2.56059	13.2148
2168.875	2.55072	13.4433
2169	2.55992	15.0052
2169.125	2.59023	17.7097
2169.25	2.61339	20.4142
2169.375	2.62577	22.1651
2169.5	2.63011	22.611
2169.625	2.6281	21.7621
2169.75	2.624	19.5582
2169.875	2.62591	17.1453
2170	2.63666	16.1084
2170.125	2.64777	17.2533
2170.25	2.65307	20.3214
2170.375	2.64813	24.4544
2170.5	2.64018	27.3765
2170.625	2.62816	28.4895
2170.75	2.61614	28.7
2170.875	2.60508	28.604
2171	2.59703	28.3033
2171.125	2.593	27.9054
2171.25	2.59598	27.0061
2171.375	2.60097	25.307
2171.5	2.60998	23.4038
2171.625	2.618	21.8005
2171.75	2.62	20.6998
2171.875	2.617	20.1992
2172	2.618	20.1
2172.125	2.62102	20.2021
2172.25	2.62503	20.6028
2172.375	2.63003	21.0034
2172.5	2.633	21.3
2172.625	2.62791	21.4
2172.75	2.62195	21.7053
2172.875	2.61276	22.4239
2173	2.6032	23.6198
2173.125	2.61629	24.5
2173.25	2.63032	24.3921
2173.375	2.64017	23.6829
2173.5	2.644	22.8817
2173.625	2.6408	22.3
2173.75	2.63279	22
2173.875	2.62489	21.8889
2174	2.62288	21.7
2174.125	2.62837	22.3371
2174.25	2.63074	23.326
2174.375	2.62286	23.7863
2174.5	2.619	23.2428
2174.625	2.618	21.6402
2174.75	2.618	20.3532
2174.875	2.617	19.8
2175	2.61583	19.9169
2175.125	2.614	20.2175
2175.25	2.61454	20.3819
2175.375	2.62975	20.2
2175.5	2.62103	19.8611
2175.625	2.6132	19.7201
2175.75	2.61521	20.0207
2175.875	2.61721	20.2214
2176	2.62222	20.3
2176.125	2.622	19.7774
2176.25	2.61553	18.9534
2176.375	2.60752	18.0522
2176.5	2.60075	17.2754
2176.625	2.59825	16.9
2176.75	2.60552	16.9
2176.875	2.61353	17.8794
2177	2.618	19.4356
2177.125	2.617	21.3111
2177.25	2.61572	22.8568
2177.375	2.615	23.8581
2177.5	2.614	24.6594
2177.625	2.613	25.691
2177.75	2.612	27.1239
2177.875	2.611	28.6948
2178	2.61068	29.9968
2178.125	2.60534	31.0658
2178.25	2.604	31.3335
2178.375	2.59697	31.0317
2178.5	2.58865	30.0956
2178.625	2.58535	28.8936
2178.75	2.58972	27.9278
2178.875	2.6001	27.6633
2179	2.61112	28.2748
2179.125	2.61838	29.4521
2179.25	2.621	30.4
2179.375	2.62261	30.4214
2179.5	2.6166	29.8201
2179.625	2.60778	29.0188
2179.75	2.604	28.9412
2179.875	2.60542	29.4837
2180	2.60658	30.2425
2180.125	2.60357	30.7431
2180.25	2.59756	30.8
2180.375	2.59456	30.5556
2180.5	2.59745	30.0099
2180.625	2.60446	29.3543
2180.75	2.60946	29.1464
2180.875	2.61347	29.794
2181	2.61152	31.1905
2181.125	2.60703	32.6931
2181.25	2.60102	33.6489
2181.375	2.5945	33.2026
2181.5	2.59101	30.6964
2181.625	2.59853	26.441
2181.75	2.61458	22.7869
2181.875	2.62705	21.7
2182	2.62947	22.9233
2182.125	2.61979	25.9213
2182.25	2.59192	28.5542
2182.375	2.58345	29.1548
2182.5	2.58255	29.2445
2182.625	2.58556	28.6439
2182.75	2.58857	27.8865
2182.875	2.59	27.0852
2183	2.58916	26.3839
2183.125	2.59517	25.6827
2183.25	2.60219	24.9814
2183.375	2.6064	24.2202
2183.5	2.603	23.4606
2183.625	2.602	23.7449
2183.75	2.60338	25.2474
2183.875	2.59938	26.9125
2184	2.59437	28.2894
2184.125	2.591	29
2184.25	2.59264	28.8712
2184.375	2.59795	28.0699
2184.5	2.60931	27.2686
2184.625	2.613	27
2184.75	2.61567	27
2184.875	2.61832	27.0352
2185	2.61532	27.5365
2185.125	2.612	28.2689
2185.25	2.612	28.5695
2185.375	2.611	28.4298
2185.5	2.61	27.5876
2185.625	2.60929	26.3857
2185.75	2.607	25.2
2185.875	2.608	25.1
2186	2.61073	26.1201
2186.125	2.614	27.248
2186.25	2.61176	28.0493
2186.375	2.59999	28.8506
2186.5	2.58472	29.6518
2186.625	2.57447	30.3531
2186.75	2.57023	30.9772
2186.875	2.57078	31.2778
2187	2.57557	31.5
2187.125	2.58237	31.6209
2187.25	2.5938	31.4405
2187.375	2.594	30.1784
2187.5	2.59381	28.9379
2187.625	2.595	28.1367
2187.75	2.59382	27.4354
2187.875	2.59666	26.4682
2188	2.60267	24.5821
2188.125	2.60884	22.2104
2188.25	2.613	19.7757
2188.375	2.614	18.1145
2188.5	2.613	17.8307
2188.625	2.612	19.9075
2188.75	2.61675	23.0868
2188.875	2.62	26.0164
2189	2.61923	28.0774
2189.125	2.61411	28.8
2189.25	2.608	28.61
2189.375	2.60709	28.1094
2189.5	2.60891	27.7087
2189.625	2.61284	27.4
2189.75	2.62078	27.2925
2189.875	2.632	27.5863
2190	2.63112	28.4876
2190.125	2.61817	28.9
2190.25	2.60325	28.3098
2190.375	2.59009	27.3128
2190.5	2.585	26.2036
2190.625	2.58597	25.697
2190.75	2.59	25.9976
2190.875	2.592	26.2
2191	2.594	25.9022
2191.125	2.60098	24.8018
2191.25	2.613	23.5005
2191.375	2.62902	22.399
2191.5	2.64102	22.4012
2191.625	2.645	23.1054
2191.75	2.64295	24.0049
2191.875	2.63494	24.7
2192	2.62389	24.7
2192.125	2.61083	24.6
2192.25	2.5999	24.6
2192.375	2.594	24.6
2192.5	2.59513	24.4937
2192.625	2.60114	24.0069
2192.75	2.61015	24.9227
2192.875	2.60892	27.0575
2193	2.60282	29.862
2193.125	2.59591	32.4475
2193.25	2.5921	34.2
2193.375	2.593	34.2892
2193.5	2.59611	33.0543
2193.625	2.60012	31.1276
2193.75	2.603	29.1619
2193.875	2.60513	27.8867
2194	2.61114	27.286
2194.125	2.611	26.9854
2194.25	2.609	26.8847
2194.375	2.60684	26.8
2194.5	2.60183	26.8165
2194.625	2.59683	26.8828
2194.75	2.59082	26.4643
2194.875	2.58582	25.5446
2195	2.58619	24.6618
2195.125	2.5912	23.9802
2195.25	2.59741	23.4796
2195.375	2.60663	23.0369
2195.5	2.61965	21.735
2195.625	2.63267	20.4107
2195.75	2.64046	19.5541
2195.875	2.643	19.6708
2196	2.641	21.0697
2196.125	2.64075	23.8742
2196.25	2.64	26.9042
2196.375	2.63548	28.9047
2196.5	2.62973	28.9196
2196.625	2.62755	27.5451
2196.75	2.63172	26.5719
2196.875	2.62771	26.6
2197	2.62371	27.1587
2197.125	2.6217	28.06
2197.25	2.61869	28.9613
2197.375	2.61369	29.6313
2197.5	2.60636	29.9
2197.625	2.60067	29.3349
2197.75	2.59467	29.1
2197.875	2.59434	29.4677
2198	2.59565	30.2035
2198.125	2.59235	31.0351
2198.25	2.595	31.4358
2198.375	2.60173	31.5
2198.5	2.60737	31.5
2198.625	2.609	31.6
2198.75	2.60485	31.8
2198.875	2.59383	32.1
2199	2.57942	31.9604
2199.125	2.58421	31.8
2199.25	2.588	31.6
2199.375	2.59083	31.5
2199.5	2.59884	31.3578
2199.625	2.60586	30.8143
2199.75	2.61387	29.6696
2199.875	2.62232	28.6118
2200	2.63045	28
2200.125	2.635	28.1908
2200.25	2.6307	29.0921
2200.375	2.60473	29.9934
2200.5	2.58016	30.4473
2200.625	2.57644	30.2041
2200.75	2.59092	29.5028
2200.875	2.61297	28.6015
2201	2.6305	27.85
2201.125	2.63449	27.5493
2201.25	2.62949	27.5
2201.375	2.62448	27.552
2201.5	2.62047	27.8
2201.625	2.617	27.9
2201.75	2.61508	27.9461
2201.875	2.62309	27.5455
2202	2.63165	27.1448
2202.125	2.63756	26.8
2202.25	2.63787	26.7564
2202.375	2.63129	27.1141
2202.5	2.62042	27.7577
2202.625	2.617	28.1583
2202.75	2.61859	28.359
2202.875	2.61881	28.6596
2203	2.6116	29.1603
2203.125	2.61261	29.7
2203.25	2.61623	29.7385
2203.375	2.62949	29.6622
2203.5	2.64063	29.8
2203.625	2.64173	29.7365
2203.75	2.63308	29.3718
2203.875	2.62006	28.6353
2204	2.60869	28.1692
2204.125	2.60034	27.734
2204.25	2.59633	27.7
2204.375	2.59333	27.9346
2204.5	2.58936	28.5717
2204.625	2.59669	29.9743
2204.75	2.599	31.5076
2204.875	2.5997	32.5397
2205	2.602	33.1
2205.125	2.602	33.3
2205.25	2.601	33.3
2205.375	2.6	33.5
2205.5	2.59727	33.773
2205.625	2.59226	33.6263
2205.75	2.58477	33.1
2205.875	2.57325	33
2206	2.568	33
2206.125	2.57376	33.1762
2206.25	2.58254	33.4
2206.375	2.59	33.3225
2206.5	2.59044	32.9218
2206.625	2.58221	32.2212
2206.75	2.57841	31.7411
2206.875	2.5806	31.6801
2207	2.59423	31.8807
2207.125	2.60781	31.9373
2207.25	2.61118	31.2081
2207.375	2.608	28.8042
2207.5	2.60517	26.0171
2207.625	2.605	23.6805
2207.75	2.60769	22.3155
2207.875	2.6147	22.0852
2208	2.62186	22.5
2208.125	2.62586	22.3135
2208.25	2.61926	21.5258
2208.375	2.61125	20.4368
2208.5	2.60512	19.6884
2208.625	2.60478	20.078
2208.75	2.61579	20.9793
2208.875	2.62181	21.7806
2209	2.62109	22.1909
2209.125	2.61517	22.2084
2209.25	2.60908	21.9
2209.375	2.60793	21.7786
2209.5	2.613	22.9805
2209.625	2.60612	24.7765
2209.75	2.603	27.1634
2209.875	2.60495	29.4816
2210	2.60992	30.9921
2210.125	2.617	31.6967
2210.25	2.619	32.1947
2210.375	2.61602	33.0939
2210.5	2.61101	34.0958
2210.625	2.607	34.6015
2210.75	2.606	33.5012
2210.875	2.61	30.4978
2211	2.61803	25.589
2211.125	2.63006	21.0881
2211.25	2.64202	18.5021
2211.375	2.64597	19.0138
2211.5	2.63997	21.6239
2211.625	2.62992	24.7364
