 depth   	pore    	k	    vsh	vca     rc 	sw     swi	
 1366.750	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1366.875	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1367.000	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1367.125	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1367.250	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1367.375	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1367.500	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1367.625	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1367.750	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1367.875	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1368.000	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1368.125	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1368.250	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1368.375	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1368.500	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1368.625	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1368.750	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1368.875	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1369.000	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1369.125	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1369.250	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1369.375	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1369.500	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1369.625	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1369.750	    1.00	     .01	   35.00	     .00	     .01	  100.00	   85.65	
 1369.875	   14.82	     .42	   16.43	    5.62	     .01	  100.00	  100.00	
 1370.000	   12.49	     .83	   14.82	    5.33	     .01	  100.00	  100.00	
 1370.125	   16.04	    1.43	   16.69	    5.04	     .01	  100.00	   98.47	
 1370.250	   17.49	    1.46	   17.23	    3.14	     .01	   98.50	   91.20	
 1370.375	   17.19	    1.60	   16.82	    3.69	     .01	   94.34	   91.75	
 1370.500	   15.25	    1.23	   16.04	    6.48	     .01	  100.00	  100.00	
 1370.625	   14.58	    1.18	   15.91	    7.43	     .01	  100.00	  100.00	
 1370.750	   14.61	    1.19	   16.33	    7.40	     .01	  100.00	  100.00	
 1370.875	   15.60	    1.81	   16.81	    3.76	     .01	  100.00	   98.04	
 1371.000	   19.89	    2.19	   14.83	     .13	     .01	   83.66	   62.99	
 1371.125	    1.00	     .01	   35.00	     .00	     .01	  100.00	   87.66	
 1371.250	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1371.375	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1371.500	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1371.625	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1371.750	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1371.875	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1372.000	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1372.125	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1372.250	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1372.375	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1372.500	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1372.625	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1372.750	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1372.875	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1373.000	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1373.125	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1373.250	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1373.375	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1373.500	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1373.625	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1373.750	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1373.875	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1374.000	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1374.125	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1374.250	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1374.375	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1374.500	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1374.625	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1374.750	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1374.875	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1375.000	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1375.125	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1375.250	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1375.375	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1375.500	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1375.625	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1375.750	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1375.875	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1376.000	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1376.125	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1376.250	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1376.375	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1376.500	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1376.625	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1376.750	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1376.875	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1377.000	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1377.125	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1377.250	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1377.375	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1377.500	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1377.625	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1377.750	    1.00	     .01	   35.00	     .00	     .01	  100.00	   79.86	
 1377.875	   19.49	    2.62	   15.99	     .38	     .01	  100.00	   52.99	
 1378.000	   19.47	    5.22	   15.22	     .51	     .01	  100.00	   39.52	
 1378.125	   19.40	    8.77	   13.53	     .94	     .01	  100.00	   39.50	
 1378.250	   19.33	   15.30	   11.64	    1.55	     .01	  100.00	   39.43	
 1378.375	   19.98	   27.43	   10.32	    1.57	     .01	  100.00	   36.86	
 1378.500	   21.14	   45.89	    9.62	     .89	     .01	   99.36	   32.61	
 1378.625	   21.75	   61.22	    9.44	     .57	     .01	   94.69	   30.49	
 1378.750	   22.27	   78.05	    9.33	     .35	     .01	   90.53	   28.84	
 1378.875	   22.77	   94.23	    9.31	     .16	     .01	   88.29	   27.46	
 1379.000	   22.98	  101.07	    9.41	     .08	     .01	   87.09	   26.89	
 1379.125	   22.99	  103.46	    9.42	     .05	     .01	   86.17	   26.81	
 1379.250	   23.19	  113.56	    9.32	     .06	     .01	   83.69	   26.37	
 1379.375	   23.36	  123.48	    9.30	     .19	     .01	   81.88	   26.07	
 1379.500	   23.80	  146.55	    9.09	     .38	     .01	   81.61	   25.23	
 1379.625	   23.78	  148.54	    9.14	     .45	     .01	   85.57	   25.41	
 1379.750	   23.16	  117.81	    9.53	     .34	     .01	   91.23	   26.93	
 1379.875	   22.50	   97.20	    9.76	     .38	     .01	   95.66	   28.47	
 1380.000	   22.38	   97.96	    9.56	     .49	     .01	  100.00	   28.67	
