2443.25	55.81
2443.375	56.96
2443.5	59.86
2443.625	64.63
2443.75	70.66
2443.875	76.52
2444	81.21
2444.125	84.77
2444.25	88.15
2444.375	91.99
2444.5	95.51
2444.625	97.18
2444.75	96.45
2444.875	93
2445	87.64
2445.125	81.87
2445.25	78.94
2445.375	80.59
2445.5	85.26
2445.625	88.2
2445.75	87.32
2445.875	84.79
2446	85.69
2446.125	90.66
2446.25	96.42
2446.375	99.5
2446.5	99.67
2446.625	97.82
2446.75	94.22
2446.875	88.88
2447	82.96
2447.125	78.02
2447.25	75.32
2447.375	74.84
2447.5	75.32
2447.625	75.74
2447.75	77.52
2447.875	82.1
2448	88.33
2448.125	92.46
2448.25	92.46
2448.375	88.94
2448.5	84.64
2448.625	81.23
2448.75	79.95
2448.875	81.15
2449	84.83
2449.125	89.98
2449.25	94.75
2449.375	97.26
2449.5	97.21
2449.625	95.95
2449.75	94.93
2449.875	94.09
2450	93.08
2450.125	92.45
2450.25	92.43
2450.375	92.11
2450.5	90.74
2450.625	89.48
2450.75	89.64
2450.875	90.56
2451	91.08
2451.125	90.68
2451.25	89.39
2451.375	87.33
2451.5	84.89
2451.625	82.35
2451.75	80.35
2451.875	79.56
2452	80.4
2452.125	82.86
2452.25	84.73
2452.375	84.64
2452.5	82.86
2452.625	81.48
2452.75	81.38
2452.875	81.18
2453	79.66
2453.125	77.79
2453.25	77.47
2453.375	78.57
2453.5	80.11
2453.625	81.18
2453.75	81.41
2453.875	80.83
2454	79.95
2454.125	78.96
2454.25	77.97
2454.375	77.71
2454.5	78.96
2454.625	80.88
2454.75	80.91
2454.875	78.98
2455	78.69
2455.125	82.24
2455.25	89.49
2455.375	97.85
2455.5	105.25
2455.625	108.91
2455.75	106.31
2455.875	98.11
2456	87.58
2456.125	79.25
2456.25	75.67
2456.375	78.12
2456.5	86.37
2456.625	99.25
2456.75	112.22
2456.875	121.48
2457	125.03
2457.125	123.69
2457.25	118.56
2457.375	110.32
2457.5	101.13
2457.625	93.01
2457.75	87.61
2457.875	84.19
2458	81.94
2458.125	81.15
2458.25	83.14
2458.375	87.99
2458.5	92.45
2458.625	94.22
2458.75	93.07
2458.875	90.19
2459	85.58
2459.125	79.07
2459.25	73.14
2459.375	70.95
2459.5	73.62
2459.625	77.8
2459.75	79.85
2459.875	78.48
2460	76.42
2460.125	77.15
2460.25	81.71
2460.375	87.64
2460.5	91.98
2460.625	93.78
2460.75	93.73
2460.875	93.05
2461	93.04
2461.125	93.44
2461.25	92.94
2461.375	90.66
2461.5	86.57
2461.625	81.8
2461.75	78.22
2461.875	76.74
2462	75.93
2462.125	73.94
2462.25	70.71
2462.375	68.24
2462.5	67.65
2462.625	68.3
2462.75	68.9
2462.875	69.82
2463	72.97
2463.125	78.48
2463.25	84.76
2463.375	89.39
2463.5	92.05
2463.625	93.4
2463.75	94.26
2463.875	95.04
2464	95.91
2464.125	96.7
2464.25	97.7
2464.375	98.83
2464.5	99.22
2464.625	98.49
2464.75	96.33
2464.875	92.69
2465	87.99
2465.125	83.49
2465.25	79.72
2465.375	76.16
2465.5	72.22
2465.625	68.45
2465.75	65.71
2465.875	64.62
2466	66.37
2466.125	70.67
2466.25	73.98
2466.375	74.14
2466.5	73.32
2466.625	74.12
2466.75	76.16
2466.875	76.61
2467	75.12
2467.125	73.67
2467.25	74.15
2467.375	77.22
2467.5	82.2
2467.625	87.13
2467.75	90.06
2467.875	89.12
2468	84.31
2468.125	77.8
2468.25	73.92
2468.375	74.38
2468.5	77.82
2468.625	81.19
2468.75	83.72
2468.875	86.9
2469	92.1
2469.125	100.08
2469.25	109.89
2469.375	118.72
2469.5	123.95
2469.625	125.26
2469.75	122.91
2469.875	116.59
2470	107.76
2470.125	99.5
2470.25	94.32
2470.375	90.85
2470.5	86.55
2470.625	80.76
2470.75	75.01
2470.875	71.05
2471	69.81
2471.125	70.49
2471.25	71.8
2471.375	72.42
2471.5	71.73
2471.625	70.49
2471.75	70.75
2471.875	73.85
2472	78.71
2472.125	81.57
2472.25	80.31
2472.375	76.26
2472.5	73.01
2472.625	73.2
2472.75	76.88
2472.875	81.78
2473	84.73
2473.125	84.47
2473.25	82.24
2473.375	79.48
2473.5	76.58
2473.625	73.03
2473.75	68.71
2473.875	64.3
2474	60.49
2474.125	58.01
2474.25	56.71
2474.375	55.77
2474.5	54.19
2474.625	51.77
2474.75	49.43
2474.875	48.47
2475	49.19
2475.125	50.5
2475.25	50.88
2475.375	50.59
2475.5	51.95
2475.625	57.08
2475.75	65.75
2475.875	75.42
2476	84.62
2476.125	93.35
2476.25	101.69
2476.375	109.51
2476.5	116.21
2476.625	120.52
2476.75	120.82
2476.875	116.81
2477	111.39
2477.125	106.84
2477.25	103.63
2477.375	100.9
2477.5	97.65
2477.625	93.46
2477.75	89
2477.875	85.05
2478	81.86
2478.125	79.4
2478.25	78.47
2478.375	80.03
2478.5	84.25
2478.625	90.38
2478.75	97.33
2478.875	103.88
2479	108.63
2479.125	111
2479.25	112.1
2479.375	113.5
2479.5	114.27
2479.625	111.96
2479.75	105.86
2479.875	98.31
2480	93.49
2480.125	93.14
2480.25	96.35
2480.375	100.46
2480.5	102.65
2480.625	100.44
2480.75	93.36
2480.875	83.73
2481	74.89
2481.125	68.42
2481.25	64.68
2481.375	64.83
2481.5	68.91
2481.625	75.05
2481.75	80.18
2481.875	82.99
2482	84.32
2482.125	86.16
2482.25	90.09
2482.375	95.81
2482.5	101.12
2482.625	104.53
2482.75	104.85
2482.875	100.74
2483	91.25
2483.125	78.91
2483.25	69.34
2483.375	65.56
2483.5	66.27
2483.625	67.96
2483.75	70.21
2483.875	75.53
2484	85.66
2484.125	99.2
2484.25	112.03
2484.375	121.41
2484.5	125.96
2484.625	126.41
2484.75	125.14
2484.875	124.88
2485	125.52
2485.125	125.32
2485.25	124.04
2485.375	123.01
2485.5	122.44
2485.625	121.54
2485.75	120.73
2485.875	120.87
2486	120.88
2486.125	118.67
2486.25	114.13
2486.375	110.18
2486.5	108.83
2486.625	109.63
2486.75	111.19
2486.875	113.33
2487	115.74
2487.125	117.34
2487.25	117.87
2487.375	118.41
2487.5	119.31
2487.625	119.59
2487.75	118.78
2487.875	117.63
2488	117.4
2488.125	118.52
2488.25	120.01
2488.375	119.77
2488.5	116.33
2488.625	110.42
2488.75	105.17
2488.875	103.17
2489	104.88
2489.125	108.88
2489.25	113.69
2489.375	117.36
2489.5	118.18
2489.625	116.11
2489.75	112.86
2489.875	110.67
2490	110.42
2490.125	111.44
2490.25	112.77
2490.375	113.81
2490.5	114.54
2490.625	115.51
2490.75	117.35
2490.875	120.21
2491	123.04
2491.125	124.65
2491.25	125.05
2491.375	125.11
2491.5	125.4
2491.625	126.07
2491.75	127.06
2491.875	127.88
2492	128.4
2492.125	129.17
2492.25	130.46
2492.375	131.51
2492.5	131.4
2492.625	130.23
2492.75	128.34
2492.875	125.82
2493	123.31
2493.125	121.91
2493.25	121.9
2493.375	122.08
2493.5	121.28
2493.625	119.92
2493.75	119.8
2493.875	121.92
2494	124.93
2494.125	126.12
2494.25	124.37
2494.375	121.66
2494.5	120.47
2494.625	120.91
2494.75	120.75
2494.875	119.32
2495	117.76
2495.125	117
2495.25	117.1
2495.375	117.41
2495.5	117.3
2495.625	116.06
2495.75	113.9
2495.875	112.04
2496	111.01
2496.125	110.48
2496.25	110.33
2496.375	110.09
2496.5	108.89
2496.625	106.99
2496.75	106.25
2496.875	107.72
2497	110.06
2497.125	111.35
2497.25	111.39
2497.375	111.27
2497.5	112
2497.625	113.51
2497.75	114.55
2497.875	113.9
2498	111.95
2498.125	110.18
2498.25	109.26
2498.375	108.87
2498.5	109.16
2498.625	110.55
2498.75	111.83
2498.875	111
2499	108.43
2499.125	106.78
2499.25	107.35
2499.375	108.09
2499.5	106.6
2499.625	103.02
2499.75	99.13
2499.875	96.33
2500	95.22
2500.125	96.19
2500.25	99.08
2500.375	103.14
2500.5	107.12
2500.625	110.1
2500.75	111.84
2500.875	112.35
2501	112
2501.125	111.93
2501.25	113.17
2501.375	115.23
2501.5	116.43
2501.625	116.02
2501.75	115.06
2501.875	114.79
2502	115.53
2502.125	116.8
2502.25	118.04
2502.375	119.09
2502.5	119.69
2502.625	119.45
2502.75	117.81
2502.875	114.92
2503	112.13
2503.125	110.1
2503.25	106.95
2503.375	99.92
2503.5	88.29
2503.625	75.03
2503.75	63.66
2503.875	55.29
2504	49.4
2504.125	45.5
2504.25	43.43
2504.375	42.52
2504.5	42.04
2504.625	42.03
2504.75	42.64
2504.875	43.48
2505	44.15
2505.125	44.79
2505.25	45.65
2505.375	46.55
2505.5	47.08
2505.625	46.89
2505.75	46.04
2505.875	44.99
2506	44.13
2506.125	43.29
2506.25	42.1
2506.375	40.71
2506.5	39.63
2506.625	39.15
2506.75	39.25
2506.875	40.3
2507	42.98
2507.125	46.86
2507.25	50.52
2507.375	52.62
2507.5	53.18
2507.625	53.13
2507.75	52.99
2507.875	52.99
2508	53.73
2508.125	55.91
2508.25	60.19
2508.375	67.2
2508.5	75.81
2508.625	83.74
2508.75	89.74
2508.875	94.66
2509	99.54
2509.125	103.96
2509.25	107.16
2509.375	109.35
2509.5	111.35
2509.625	113.52
2509.75	115.66
2509.875	117.01
2510	116.71
2510.125	115.08
2510.25	113.5
2510.375	113.39
2510.5	114.84
2510.625	116.37
2510.75	116.64
2510.875	115.18
2511	111.82
2511.125	105.81
2511.25	96.27
2511.375	83.62
2511.5	70.1
2511.625	58.71
2511.75	51.32
2511.875	47.86
2512	46.78
2512.125	46.66
2512.25	46.5
2512.375	45.8
2512.5	44.89
2512.625	44.62
2512.75	45.16
2512.875	45.69
2513	45.59
2513.125	45.15
2513.25	45.11
2513.375	45.5
2513.5	46.07
2513.625	46.53
2513.75	46.88
2513.875	47.52
2514	48.56
2514.125	49.67
2514.25	50.63
2514.375	51.88
2514.5	54.03
2514.625	56.99
2514.75	59.67
2514.875	61
2515	60.96
2515.125	60.61
2515.25	60.59
2515.375	60.28
2515.5	58.81
2515.625	55.51
2515.75	50.79
2515.875	46.24
2516	43.66
2516.125	43.21
2516.25	43.71
2516.375	44.24
2516.5	44.98
2516.625	46.26
2516.75	48.23
2516.875	50.67
2517	52.83
2517.125	53.85
2517.25	53.27
2517.375	51.14
2517.5	48.3
2517.625	45.5
2517.75	43.47
2517.875	42.79
2518	43.84
2518.125	46.58
2518.25	50.04
2518.375	53.45
2518.5	57.4
2518.625	63.28
2518.75	72.16
2518.875	83.17
2519	93.55
2519.125	99.37
2519.25	99.13
2519.375	94.39
2519.5	89.04
2519.625	86.18
2519.75	86.22
2519.875	87.42
2520	88.08
2520.125	88.11
2520.25	88.84
2520.375	90.72
2520.5	92.84
2520.625	94.18
2520.75	94.82
2520.875	95.61
2521	97.04
2521.125	98.88
2521.25	100.19
2521.375	100.73
2521.5	101.55
2521.625	104.49
2521.75	109.43
2521.875	114.12
2522	116.75
2522.125	117.35
2522.25	116.7
2522.375	115.68
2522.5	114.58
2522.625	113.21
2522.75	111.59
2522.875	110.67
2523	111.7
2523.125	113.64
2523.25	113.04
2523.375	106.41
2523.5	93.88
2523.625	78.47
2523.75	65.35
2523.875	58.15
2524	59.14
2524.125	66.72
2524.25	78.42
2524.375	91.21
2524.5	101.91
2524.625	107.56
2524.75	106.67
2524.875	101.71
2525	97.65
2525.125	98.57
2525.25	103.74
2525.375	109.37
2525.5	112.11
2525.625	111.44
2525.75	108.77
2525.875	106.48
2526	106.25
2526.125	108.22
2526.25	111.14
2526.375	114.1
2526.5	116.55
2526.625	118.21
2526.75	118.72
2526.875	118.6
2527	118.5
2527.125	118.65
2527.25	118.62
2527.375	117.98
2527.5	117.29
2527.625	117.43
2527.75	117.89
2527.875	116.88
2528	114.32
2528.125	112.21
2528.25	111.61
2528.375	110.97
2528.5	108.43
2528.625	103.91
2528.75	98.75
2528.875	94.09
2529	90.18
2529.125	87.23
2529.25	85.42
2529.375	85.81
2529.5	89.95
2529.625	96.35
2529.75	100.94
2529.875	100.21
2530	95.74
2530.125	92.29
2530.25	92.95
2530.375	95.64
2530.5	98.19
2530.625	100.27
2530.75	103.16
2530.875	107.01
2531	109.72
2531.125	110.1
2531.25	108.42
2531.375	106.17
2531.5	103.76
2531.625	100.5
2531.75	97.46
2531.875	97.15
2532	101.82
2532.125	108.9
2532.25	113.94
2532.375	112.9
2532.5	106.49
2532.625	97.38
2532.75	89.62
2532.875	85.84
2533	87.4
2533.125	92.25
2533.25	97.68
2533.375	102.66
2533.5	107.76
2533.625	113.14
2533.75	117.28
2533.875	117.97
2534	113.09
2534.125	102.9
2534.25	91.47
2534.375	83.18
2534.5	79.95
2534.625	79.86
2534.75	80.14
2534.875	78.5
2535	74.48
2535.125	69.59
2535.25	65.99
2535.375	63.93
2535.5	61.62
2535.625	58.22
2535.75	55.71
2535.875	58.36
2536	67.17
2536.125	80.21
2536.25	92.38
2536.375	100.36
2536.5	103.83
2536.625	105.16
2536.75	105.25
2536.875	103.32
2537	98.9
2537.125	92.79
2537.25	87.43
2537.375	84.32
2537.5	82.64
2537.625	79.88
2537.75	75.67
2537.875	72.56
2538	74.71
2538.125	82.82
2538.25	94.25
2538.375	104.11
2538.5	110.16
2538.625	112.62
2538.75	113.12
2538.875	112.37
2539	111.18
2539.125	110.17
2539.25	109.05
2539.375	107.26
2539.5	105.12
2539.625	103.57
2539.75	103.11
2539.875	103.54
2540	104.42
2540.125	105.86
2540.25	108.28
2540.375	111.01
2540.5	113.72
2540.625	117.03
2540.75	120.85
2540.875	124.27
2541	125.79
2541.125	125.71
2541.25	125.75
2541.375	125.29
2541.5	121.52
2541.625	113.04
2541.75	101
2541.875	89.4
2542	80.65
2542.125	76.65
2542.25	76.9
2542.375	79.31
2542.5	81.38
2542.625	82.6
2542.75	82.4
2542.875	80.72
2543	78.86
2543.125	79.68
2543.25	82.7
2543.375	85.18
2543.5	84.72
2543.625	82.45
2543.75	79.77
2543.875	77.72
2544	76.45
2544.125	76.74
2544.25	78.98
2544.375	82.07
2544.5	83.54
2544.625	82.11
2544.75	78.32
2544.875	73.58
2545	69.25
2545.125	66.3
2545.25	66.5
2545.375	70.66
2545.5	77.42
2545.625	82.4
2545.75	83.77
2545.875	83.57
2546	85.56
2546.125	89.14
2546.25	90.35
2546.375	87.66
2546.5	83.08
2546.625	79.96
2546.75	78.16
2546.875	74.79
2547	67.75
2547.125	59.66
2547.25	54.67
2547.375	54.97
2547.5	59.78
2547.625	67.01
2547.75	74.08
2547.875	80.36
2548	87.19
2548.125	96.53
2548.25	107.66
2548.375	117.08
2548.5	121.93
2548.625	120.39
2548.75	113.41
2548.875	104.12
2549	96.07
2549.125	91.9
2549.25	91.01
2549.375	91.35
2549.5	91.84
2549.625	93.73
2549.75	98.2
2549.875	103.33
2550	106.36
2550.125	105.41
2550.25	101.07
2550.375	94.08
2550.5	86.85
2550.625	82.15
2550.75	80.85
2550.875	81.1
2551	81.3
2551.125	80.18
2551.25	77.66
2551.375	73.8
2551.5	68.96
2551.625	63.56
2551.75	58.5
2551.875	55.99
2552	57.62
2552.125	63.57
2552.25	72.31
2552.375	81.41
2552.5	87.86
2552.625	90.9
2552.75	91.81
2552.875	92
2553	91.94
2553.125	92.02
2553.25	92.64
2553.375	93.25
2553.5	93.26
2553.625	92.75
2553.75	91.57
2553.875	89.19
2554	86.57
2554.125	85.03
2554.25	84.57
2554.375	83.89
2554.5	83.07
2554.625	82.3
2554.75	80.35
2554.875	76.63
2555	73.45
2555.125	73.61
2555.25	78.19
2555.375	84.8
2555.5	89.78
2555.625	89.78
2555.75	85.47
2555.875	80.42
2556	79.02
2556.125	81.9
2556.25	86.72
2556.375	90.53
2556.5	92.5
2556.625	92.67
2556.75	91.16
2556.875	88.33
2557	85.37
2557.125	83.85
2557.25	83.41
2557.375	82.69
2557.5	81.34
2557.625	80.32
2557.75	80.08
2557.875	79.88
2558	79.74
2558.125	80.74
2558.25	83.33
2558.375	87.12
2558.5	91.19
2558.625	94.85
2558.75	97.18
2558.875	97.76
2559	96.77
2559.125	94.43
2559.25	91.4
2559.375	88.72
2559.5	87.33
2559.625	86.7
2559.75	85.63
2559.875	83.13
2560	80.27
2560.125	78.74
