1656.5	2219.5118	28.8976	2.223
1657	2220.2441	30.5679	2.2904
1657.5	2220.9762	32.7322	2.2707
1658	2221.7074	30.8504	2.3096
1658.5	2222.4384	30.1793	2.2789
1659	2223.1695	27.9066	2.1819
1659.5	2223.9006	28.5701	2.099
1660	2224.6309	28.631	2.0747
1660.5	2225.3613	27.3915	2.0936
1661	2226.091	26.118	2.1436
1661.5	2226.8206	26.4021	2.1469
1662	2227.5503	26.4766	2.1124
1662.5	2228.2794	26.6054	2.1008
1663	2229.0081	26.5895	2.1344
1663.5	2229.7368	26.7109	2.1606
1664	2230.466	27.747	2.1512
1664.5	2231.1941	27.195	2.0591
1665	2231.9209	26.2717	2.0849
1665.5	2232.6491	24.4812	2.121
1666	2233.3773	21.2801	2.1797
1666.5	2234.1041	24.4735	2.3443
1667	2234.8308	31.2348	2.354
1667.5	2235.5576	32.3397	2.3568
1668	2236.2843	32.6427	2.3247
1668.5	2237.0118	32.0121	2.327
1669	2237.7397	26.1146	2.3783
1669.5	2238.4689	29.3094	2.38
1670	2239.1985	30.6395	2.3522
1670.5	2239.9297	30.6706	2.3834
1671	2240.6618	34.4107	2.2988
1671.5	2241.3941	35.4197	2.3093
1672	2242.1279	28.8484	2.3194
1672.5	2242.8618	30.0294	2.3475
1673	2243.5971	28.9403	2.3571
1673.5	2244.3338	25.3771	2.2999
1674	2245.0706	26.9807	2.355
1674.5	2245.8088	32.792	2.3212
1675	2246.5482	31.663	2.3408
1675.5	2247.2878	35.0871	2.3105
1676	2248.0289	32.4836	2.332
1676.5	2248.7699	33.2064	2.356
1677	2249.5125	31.8235	2.361
1677.5	2250.2565	30.032	2.3756
1678	2251.0006	28.9722	2.354
1678.5	2251.7461	27.4252	2.372
1679	2252.4922	25.5155	2.41
1679.5	2253.2402	28.308	2.3575
1680	2253.9877	29.047	2.3974
1680.5	2254.7372	29.331	2.3854
1681	2255.4877	28.3003	2.3803
1681.5	2256.2392	23.7841	2.4352
1682	2256.9907	25.5264	2.4154
1682.5	2257.7437	24.0313	2.3949
1683	2258.4982	23.8733	2.319
1683.5	2259.2527	22.941	2.2754
1684	2260.0087	23.1285	2.236
1684.5	2260.7663	22.26	2.1821
1685	2261.5247	23.5401	2.1724
1685.5	2262.2838	21.92	2.1717
1686	2263.043	22.2099	2.1555
1686.5	2263.8052	22.8354	2.1237
1687	2264.5673	24.9903	2.3094
1687.5	2265.3296	25.1341	2.1927
1688	2266.0918	22.7669	2.2976
1688.5	2266.8555	25.4373	2.1442
1689	2267.6177	22.5804	2.2828
1689.5	2268.3814	22.6286	2.2914
1690	2269.1444	23.24	2.2636
1690.5	2269.9073	23.4711	2.2472
1691	2270.671	24.7055	2.248
1691.5	2271.4346	24.0498	2.2525
1692	2272.197	23.898	2.2575
1692.5	2272.9607	24.0888	2.3324
1693	2273.7244	24.5373	2.1701
1693.5	2274.4881	25.8181	2.2216
1694	2275.2518	25.5687	2.3735
1694.5	2276.0155	23.8626	2.421
1695	2276.7793	24.7087	2.4122
1695.5	2277.543	23.8313	2.4203
1696	2278.3067	22.9899	2.4246
1696.5	2279.0704	22.1288	2.402
1697	2279.8357	21.7061	2.4859
1697.5	2280.5994	23.9729	2.3885
1698	2281.3631	24.083	2.385
1698.5	2282.1284	27.0931	2.4276
1699	2282.8921	26.1537	2.3311
1699.5	2283.6568	24.1943	2.2493
1700	2284.421	24.0933	2.2425
1700.5	2285.1863	23.3743	2.231
1701	2285.95	24.232	2.219
1701.5	2286.7152	22.2294	2.2096
1702	2287.4805	23.8302	2.2186
1702.5	2288.2448	24.2954	2.1611
1703	2289.0095	23.6443	2.2017
1703.5	2289.7747	24.4655	2.2864
1704	2290.5399	24.2265	2.2358
1704.5	2291.3052	24.0875	2.1704
1705	2292.0704	21.9854	2.1726
1705.5	2292.8357	20.5859	2.225
1706	2293.6009	21.3599	2.2312
1706.5	2294.3646	23.231	2.1803
1707	2295.1284	23.818	2.1834
1707.5	2295.8905	22.9806	2.185
1708	2296.6527	22.6137	2.2024
1708.5	2297.4134	22.51	2.192
1709	2298.1726	23.0502	2.1858
1709.5	2298.9304	22.8475	2.1963
1710	2299.688	22.2198	2.2059
1710.5	2300.4454	24.1307	2.1862
1711	2301.2	22.463	2.194
1711.5	2301.956	22.8221	2.1883
1712	2302.709	22.6416	2.2267
1712.5	2303.462	22.7225	2.2464
1713	2304.2136	21.1317	2.2949
1713.5	2304.9649	23.7427	2.2112
1714	2305.7149	24.3698	2.1875
1714.5	2306.4634	23.8547	2.1998
1715	2307.2119	23.5136	2.2064
1715.5	2307.9589	24.1686	2.2132
1716	2308.7045	23.5777	2.2675
1716.5	2309.45	23.691	2.196
1717	2310.194	23.0466	2.2578
1717.5	2310.9381	22.7494	2.3296
1718	2311.6807	22.7389	2.2042
1718.5	2312.4221	23.1116	2.186
1719	2313.1628	22.8114	2.2032
1719.5	2313.9029	22.5889	2.2063
1720	2314.642	22.6305	2.2288
1720.5	2315.3801	23.4957	2.2028
1721	2316.1176	23.408	2.2032
1721.5	2316.8544	25.354	2.2155
1722	2317.5897	24.1135	2.163
1722.5	2318.3235	24.772	2.2469
1723	2319.0574	23.4554	2.3199
1723.5	2319.7912	25.8234	2.1892
1724	2320.5227	23.1518	2.1791
1724.5	2321.2544	22.1385	2.2661
1725	2321.9849	22.8884	2.263
1725.5	2322.7145	24.2436	2.1731
1726	2323.4442	22.3746	2.2487
1726.5	2324.1738	24.6025	2.2409
1727	2324.9035	24.6579	2.3613
1727.5	2325.6331	24.1477	2.2834
1728	2326.3628	24.5459	2.282
1728.5	2327.0924	23.1486	2.2889
1729	2327.8221	24.6174	2.2798
1729.5	2328.5503	23.0163	2.2774
1730	2329.2799	24.7431	2.3221
1730.5	2330.0096	25.7104	2.2002
1731	2330.7382	23.3673	2.1577
1731.5	2331.4674	24.929	2.1601
1732	2332.1971	23.7895	2.199
1732.5	2332.9253	22.6747	2.3129
1733	2333.6549	21.8635	2.3053
1733.5	2334.3831	24.6673	2.1583
1734	2335.1128	22.9005	2.1603
1734.5	2335.841	23.9621	2.1401
1735	2336.5692	24.6033	2.1158
1735.5	2337.2985	24.2285	2.1639
1736	2338.027	22.3926	2.2575
1736.5	2338.7552	22.7514	2.281
1737	2339.4834	24.0976	2.2815
1737.5	2340.2116	26.2378	2.1613
1738	2340.9398	26.2515	2.1726
1738.5	2341.668	24.1473	2.1537
1739	2342.3971	23.1994	2.2107
1739.5	2343.1244	26.4985	2.1885
1740	2343.8526	24.5348	2.1985
1740.5	2344.5808	23.2894	2.1998
1741	2345.309	23.1965	2.2492
1741.5	2346.0372	23.7802	2.2594
1742	2346.764	21.8293	2.1779
1742.5	2347.4922	24.0498	2.184
1743	2348.2203	23.052	2.2678
1743.5	2348.9471	23.1326	2.2075
1744	2349.6753	23.782	2.1766
1744.5	2350.402	23.1338	2.1198
1745	2351.1302	23.8543	2.1383
1745.5	2351.857	25.4935	2.134
1746	2352.5852	22.9557	2.1912
1746.5	2353.3119	22.084	2.2544
1747	2354.0387	25.805	2.1985
1747.5	2354.7654	24.8153	2.2148
1748	2355.4922	24.5534	2.2013
1748.5	2356.2189	26.0477	2.2422
1749	2356.9456	23.8161	2.2952
1749.5	2357.6724	23.1865	2.1824
1750	2358.3991	23.364	2.1818
1750.5	2359.1253	25.542	2.2094
1751	2359.8512	23.3911	2.1941
1751.5	2360.5779	24.6505	2.369
1752	2361.3032	26.3135	2.3049
1752.5	2362.0299	24.0167	2.2433
1753	2362.7552	16.9501	2.381
1753.5	2363.4805	22.6792	2.3346
1754	2364.2072	24.0884	2.296
1754.5	2364.9326	23.1239	2.253
1755	2365.6578	22.7844	2.261
1755.5	2366.3831	22.7477	2.2129
1756	2367.1084	22.0721	2.2277
1756.5	2367.8323	23.7763	2.1411
1757	2368.5576	24.283	2.1646
1757.5	2369.2828	23.5881	2.1717
1758	2370.0075	22.1561	2.2094
1758.5	2370.732	19.1147	2.2752
1759	2371.4572	20.9745	2.2254
1759.5	2372.1811	26.6153	2.1153
1760	2372.9055	24.7995	2.1197
1760.5	2373.6302	23.6634	2.2194
1761	2374.3541	22.4337	2.2239
1761.5	2375.0779	17.5197	2.329
1762	2375.802	14.165	2.3633
1762.5	2376.5261	13.8642	2.3706
1763	2377.2503	14.4032	2.377
1763.5	2377.9733	15.3027	2.3874
1764	2378.6971	13.2354	2.3851
1764.5	2379.4209	15.0553	2.3601
1765	2380.144	14.7076	2.3407
1765.5	2380.8667	16.125	2.2973
1766	2381.5881	14.902	2.3129
1766.5	2382.3105	16.7357	2.3097
1767	2383.0319	16.438	2.2896
1767.5	2383.7523	16.0971	2.312
1768	2384.473	17.9041	2.3151
1768.5	2385.1928	18.6704	2.2705
1769	2385.9126	17.8878	2.2148
1769.5	2386.631	17.5412	2.2634
1770	2387.3497	16.023	2.3652
1770.5	2388.0678	15.5155	2.3803
1771	2388.7862	22.1792	2.353
1771.5	2389.5032	23.8215	2.2801
1772	2390.2201	19.4743	2.3827
1772.5	2390.9371	13.9172	2.3414
1773	2391.6526	16.4601	2.3593
1773.5	2392.3681	13.7057	2.3847
1774	2393.0835	14.2596	2.3823
1774.5	2393.798	14.2382	2.3931
1775	2394.5125	13.7925	2.3845
1775.5	2395.2259	12.0034	2.3661
1776	2395.9399	14.8394	2.3414
1776.5	2396.6526	14.088	2.3592
1777	2397.3648	14.7293	2.3622
1777.5	2398.0778	14.6498	2.358
1778	2398.7891	16.0538	2.3324
1778.5	2399.5003	16.3108	2.3428
1779	2400.2114	17.4467	2.3227
1779.5	2400.9216	18.3001	2.3706
1780	2401.6318	23.026	2.2965
1780.5	2402.3406	22.889	2.4239
1781	2403.0509	23.1036	2.4082
1781.5	2403.759	24.8854	2.2248
1782	2404.467	23.9578	2.1672
1782.5	2405.1759	23.8165	2.2353
1783	2405.8832	23.718	2.2947
1783.5	2406.5904	25.6936	2.4178
1784	2407.2966	27.7879	2.2808
1784.5	2408.0026	25.1462	2.2235
1785	2408.7085	26.5899	2.2434
1785.5	2409.4149	24.5757	2.3099
1786	2410.1213	24.9533	2.3747
1786.5	2410.8264	23.4356	2.391
1787	2411.5329	25.3689	2.382
1787.5	2412.2393	28.0949	2.3274
1788	2412.9444	27.3885	2.3347
1788.5	2413.6508	26.2698	2.3201
1789	2414.3562	26.0168	2.28
1789.5	2415.0624	27.3503	2.2383
1790	2415.7682	25.5236	2.2306
1790.5	2416.4739	24.0896	2.2014
1791	2417.1801	24.8338	2.2165
1791.5	2417.8854	23.9413	2.3387
1792	2418.5906	26.6874	2.3615
1792.5	2419.2966	28.1267	2.3753
1793	2420.002	25.1859	2.4424
1793.5	2420.7084	27.4335	2.4361
1794	2421.4135	26.9129	2.4306
1794.5	2422.119	25.1368	2.4396
1795	2422.825	23.084	2.439
1795.5	2423.5301	23.7789	2.4417
1796	2424.2351	26.2773	2.4322
1796.5	2424.9402	25.3329	2.4314
1797	2425.646	25.099	2.4052
1797.5	2426.3517	22.9742	2.3924
1798	2427.0567	23.3938	2.4594
1798.5	2427.7618	27.2008	2.46
1799	2428.4669	24.7086	2.4446
1799.5	2429.1719	26.7334	2.4373
